user_id,phone,age,gender,city,registration_date,tenure_months,plan_type,plan_name,monthly_spend_usd,data_quota_gb,data_usage_gb,data_usage_pct,voice_minutes,sms_sent,app_logins_last_30d,days_since_last_topup,complaints_last_90d,support_tickets,nps_score,avg_speed_mbps,dropped_calls_last_30d,device_brand,churn_probability,churned
USR009100,+62821-9727-****,18,F,Jakarta,2026-03-07,1,prepaid,mini_1gb,0.7,1,0.62,62.2,173,5,14,6,0,0,4,28.4,0,Samsung,0.512,0
USR009101,+62853-7291-****,28,M,Makassar,2023-12-08,29,prepaid,weekly_10gb,3.3,10,8.91,89.1,79,3,3,24,0,0,7,26.0,2,Xiaomi,0.545,1
USR009102,+62813-7669-****,35,M,Surabaya,2023-07-21,33,prepaid,daily_5gb,1.3,5,4.84,96.8,250,78,13,3,0,1,10,20.1,1,Xiaomi,0.043,0
USR009103,+62813-9460-****,24,M,Jakarta,2026-02-08,2,prepaid,monthly_50gb,13.3,50,37.36,74.7,267,16,11,5,1,1,5,20.9,0,Xiaomi,0.472,1
USR009104,+62813-8577-****,20,F,Jakarta,2024-02-02,27,postpaid,family,40.0,150,40.98,27.3,104,18,15,7,1,0,2,22.9,2,Vivo,0.433,0
USR009105,+62813-4549-****,25,M,Palembang,2025-10-01,7,prepaid,monthly_50gb,13.3,50,23.53,47.1,167,1,9,6,1,1,8,16.4,1,Oppo,0.229,0
USR009106,+62851-8557-****,39,M,Palembang,2026-02-28,2,prepaid,daily_5gb,1.3,5,1.45,29.0,203,21,9,21,1,1,7,21.8,1,Apple,0.548,1
USR009107,+62821-3914-****,32,M,Bandung,2024-06-21,22,prepaid,monthly_50gb,13.3,50,32.9,65.8,106,7,10,8,0,2,8,34.5,5,Apple,0.215,0
USR009108,+62851-3102-****,36,F,Jakarta,2022-11-14,42,prepaid,unlimited,20.0,100,50.49,50.5,102,4,10,0,0,0,7,15.3,1,Vivo,0.047,0
USR009109,+62812-4122-****,30,M,Surabaya,2025-11-22,5,prepaid,monthly_20gb,6.7,20,16.12,80.6,104,29,16,0,0,0,5,25.7,0,Vivo,0.175,0
USR009110,+62812-4738-****,18,M,Jakarta,2025-06-24,10,prepaid,weekly_10gb,3.3,10,10.84,108.4,158,2,7,0,0,0,8,27.4,2,Infinix,0.111,0
USR009111,+62813-9388-****,27,M,Jakarta,2024-09-29,19,prepaid,monthly_50gb,13.3,50,29.66,59.3,113,1,13,5,1,0,7,27.3,2,Xiaomi,0.148,0
USR009112,+62851-9656-****,40,F,Jakarta,2025-08-24,8,prepaid,daily_5gb,1.3,5,5.43,108.6,143,10,14,14,0,1,7,20.8,2,Xiaomi,0.589,0
USR009113,+62821-3669-****,34,F,Palembang,2022-06-06,47,prepaid,unlimited,20.0,100,81.49,81.5,130,27,8,10,0,0,5,19.8,3,Vivo,0.059,0
USR009114,+62851-4180-****,19,M,Jakarta,2025-12-22,4,prepaid,weekly_10gb,3.3,10,5.47,54.7,120,2,24,2,2,0,6,24.2,0,Samsung,0.641,1
USR009115,+62821-1533-****,33,M,Bandung,2022-11-06,42,prepaid,weekly_10gb,3.3,10,7.04,70.4,91,18,12,4,0,0,4,17.6,0,Oppo,0.146,1
USR009116,+62822-9821-****,43,M,Jakarta,2024-09-28,19,postpaid,starter,10.0,15,11.45,76.4,194,12,14,1,0,1,3,28.5,3,Samsung,0.319,0
USR009117,+62822-4330-****,19,F,Surabaya,2022-01-23,51,prepaid,unlimited,20.0,100,113.86,113.9,185,16,11,1,1,2,6,32.8,1,Apple,0.084,1
USR009118,+62821-2981-****,40,M,Bandung,2021-09-05,56,postpaid,plus,20.0,50,36.16,72.3,286,26,6,6,0,0,8,17.6,3,Oppo,0.02,0
USR009119,+62851-8062-****,29,M,Semarang,2024-09-21,19,postpaid,starter,10.0,15,8.17,54.5,276,12,15,1,0,0,5,26.8,4,Realme,0.114,0
USR009120,+62851-9888-****,31,F,Jakarta,2024-01-05,28,prepaid,monthly_50gb,13.3,50,47.91,95.8,137,36,9,2,0,1,9,42.6,4,Samsung,0.03,0
USR009121,+62821-4120-****,33,M,Jakarta,2024-07-23,21,prepaid,weekly_10gb,3.3,10,0.7,7.0,43,1,16,5,1,0,7,28.2,3,Xiaomi,0.291,0
USR009122,+62853-5195-****,29,F,Semarang,2021-11-28,53,prepaid,mini_1gb,0.7,1,0.27,27.1,197,20,6,1,0,1,6,10.0,1,Infinix,0.072,0
USR009123,+62851-8175-****,44,F,Palembang,2018-01-26,100,prepaid,daily_5gb,1.3,5,1.38,27.5,109,3,10,0,0,2,8,11.1,2,Apple,0.032,0
USR009124,+62813-6543-****,53,F,Jakarta,2024-10-23,18,prepaid,daily_5gb,1.3,5,3.31,66.3,141,55,9,11,0,0,6,24.3,3,Infinix,0.489,1
USR009125,+62851-9417-****,47,M,Surabaya,2026-01-22,3,prepaid,monthly_20gb,6.7,20,9.26,46.3,329,2,6,3,0,0,4,32.9,5,Samsung,0.527,1
USR009126,+62822-4978-****,21,F,Palembang,2024-06-25,22,postpaid,starter,10.0,15,13.11,87.4,204,21,15,1,0,0,7,32.4,3,Apple,0.064,0
USR009127,+62851-7648-****,36,M,Palembang,2023-07-23,33,prepaid,daily_5gb,1.3,5,2.1,42.0,310,11,15,0,0,0,2,30.9,1,Xiaomi,0.628,0
USR009128,+62822-9366-****,54,M,Palembang,2026-03-05,1,prepaid,weekly_10gb,3.3,10,6.71,67.1,0,11,12,0,0,1,7,25.0,4,Oppo,0.455,1
USR009129,+62821-3901-****,37,M,Semarang,2026-03-14,1,postpaid,premium,60.0,300,173.42,57.8,212,1,7,1,0,0,9,35.5,0,Apple,0.067,0
USR009130,+62822-7809-****,24,M,Makassar,2026-03-14,1,prepaid,monthly_20gb,6.7,20,16.47,82.3,204,23,6,0,2,1,8,35.8,2,Xiaomi,0.495,1
USR009131,+62821-6696-****,30,F,Bandung,2025-03-17,13,postpaid,starter,10.0,15,10.2,68.0,147,2,10,0,0,1,9,18.4,0,Xiaomi,0.058,0
USR009132,+62812-6807-****,33,M,Medan,2026-03-05,1,prepaid,daily_5gb,1.3,5,2.72,54.4,202,18,12,10,1,0,6,38.2,2,Vivo,0.238,0
USR009133,+62822-4843-****,45,F,Surabaya,2024-03-15,25,postpaid,starter,10.0,15,8.13,54.2,113,13,9,4,0,0,6,16.4,2,Xiaomi,0.133,0
USR009134,+62853-5598-****,45,F,Palembang,2025-10-21,6,postpaid,premium,60.0,300,268.16,89.4,221,12,12,26,1,0,8,28.6,1,Samsung,0.351,0
USR009135,+62812-5516-****,24,F,Makassar,2022-11-12,42,prepaid,monthly_20gb,6.7,20,12.13,60.6,168,7,10,5,0,1,10,24.6,1,Xiaomi,0.045,0
USR009136,+62853-4202-****,32,F,Jakarta,2024-08-04,21,prepaid,daily_5gb,1.3,5,2.44,48.7,154,54,15,0,0,0,6,29.2,1,Vivo,0.205,0
USR009137,+62822-7550-****,44,F,Jakarta,2022-08-26,44,postpaid,plus,20.0,50,47.91,95.8,151,9,12,1,0,0,7,44.6,4,Samsung,0.035,0
USR009138,+62821-1423-****,47,M,Surabaya,2026-02-14,2,prepaid,weekly_10gb,3.3,10,7.34,73.4,74,20,14,2,1,0,6,19.8,3,Realme,0.264,0
USR009139,+62822-3563-****,20,M,Jakarta,2025-04-23,12,prepaid,weekly_10gb,3.3,10,3.81,38.1,253,61,12,3,0,0,10,28.5,2,Oppo,0.033,0
USR009140,+62821-4411-****,52,F,Semarang,2025-06-08,10,prepaid,weekly_10gb,3.3,10,5.95,59.5,187,42,12,6,2,0,7,32.8,1,Samsung,0.433,0
USR009141,+62821-7659-****,24,F,Palembang,2019-02-26,87,prepaid,weekly_10gb,3.3,10,7.88,78.8,40,9,13,1,1,1,3,27.1,6,Apple,0.305,1
USR009142,+62822-6929-****,42,M,Denpasar,2026-02-06,2,prepaid,daily_5gb,1.3,5,2.65,52.9,305,62,13,5,0,0,9,13.6,2,Xiaomi,0.113,0
USR009143,+62812-7428-****,34,M,Semarang,2025-12-28,4,prepaid,monthly_20gb,6.7,20,12.67,63.3,214,14,16,0,1,0,7,21.0,2,Xiaomi,0.13,0
USR009144,+62812-7563-****,40,M,Semarang,2026-03-21,1,prepaid,daily_5gb,1.3,5,5.16,103.1,250,7,13,0,0,0,9,6.0,1,Infinix,0.102,0
USR009145,+62813-6086-****,37,M,Bandung,2025-10-17,6,prepaid,monthly_20gb,6.7,20,7.42,37.1,207,7,12,3,0,0,6,6.1,2,Xiaomi,0.25,0
USR009146,+62822-5257-****,18,M,Medan,2026-01-27,3,prepaid,daily_5gb,1.3,5,1.92,38.4,162,0,6,5,1,2,8,32.2,3,Vivo,0.232,1
USR009147,+62853-4578-****,32,F,Palembang,2023-03-13,38,prepaid,weekly_10gb,3.3,10,9.36,93.6,35,22,16,0,0,1,7,29.3,4,Xiaomi,0.052,0
USR009148,+62813-5141-****,33,M,Medan,2025-05-11,11,postpaid,plus,20.0,50,14.73,29.5,115,18,8,4,1,0,3,22.7,1,Oppo,0.676,1
USR009149,+62853-4346-****,46,F,Surabaya,2024-11-04,18,prepaid,weekly_10gb,3.3,10,5.99,59.9,278,16,15,1,1,0,4,17.0,0,Samsung,0.407,1
USR009150,+62821-3304-****,38,M,Jakarta,2024-03-29,25,prepaid,monthly_20gb,6.7,20,15.48,77.4,231,4,7,5,0,0,4,15.2,1,Oppo,0.458,0
USR009151,+62851-4510-****,18,F,Semarang,2021-09-26,55,prepaid,weekly_10gb,3.3,10,5.29,52.9,178,13,13,7,1,1,8,37.2,0,Samsung,0.054,0
USR009152,+62851-9508-****,26,F,Surabaya,2026-02-24,2,prepaid,monthly_20gb,6.7,20,16.18,80.9,218,68,14,10,0,0,9,35.3,2,Apple,0.144,0
USR009153,+62851-6409-****,29,F,Makassar,2025-06-01,11,prepaid,monthly_20gb,6.7,20,17.37,86.9,232,40,11,5,0,0,6,21.0,1,Samsung,0.188,0
USR009154,+62812-2218-****,41,M,Medan,2023-12-10,29,postpaid,premium,60.0,300,35.67,11.9,185,7,11,1,0,0,8,31.0,1,Vivo,0.148,1
USR009155,+62812-9294-****,23,F,Jakarta,2025-09-19,7,prepaid,weekly_10gb,3.3,10,5.58,55.8,190,17,10,2,0,0,8,44.3,3,Xiaomi,0.188,0
USR009156,+62851-2038-****,34,M,Jakarta,2024-06-10,22,prepaid,daily_5gb,1.3,5,3.28,65.6,153,29,12,1,0,0,6,28.0,1,Apple,0.086,1
USR009157,+62851-8938-****,30,F,Bandung,2024-06-08,23,prepaid,mini_1gb,0.7,1,0.72,71.7,193,16,11,8,0,1,5,22.1,2,Vivo,0.192,1
USR009158,+62813-6703-****,28,M,Makassar,2024-09-20,19,postpaid,plus,20.0,50,37.41,74.8,158,25,8,6,0,0,8,23.0,1,Apple,0.077,0
USR009159,+62812-8590-****,20,F,Jakarta,2026-03-16,1,prepaid,weekly_10gb,3.3,10,6.05,60.5,0,1,12,0,1,0,7,14.6,0,Realme,0.346,0
USR009160,+62821-4183-****,21,M,Medan,2025-11-21,5,postpaid,plus,20.0,50,24.51,49.0,217,13,11,2,0,1,4,13.2,3,Apple,0.348,0
USR009161,+62851-8676-****,39,F,Makassar,2024-09-24,19,prepaid,mini_1gb,0.7,1,0.23,23.3,220,13,19,4,1,1,7,26.8,1,Xiaomi,0.162,0
USR009162,+62821-8454-****,39,F,Surabaya,2025-12-16,4,postpaid,family,40.0,150,152.11,101.4,279,3,12,6,1,0,6,23.9,2,Xiaomi,0.229,0
USR009163,+62821-6643-****,18,M,Semarang,2026-02-13,2,prepaid,mini_1gb,0.7,1,0.71,70.5,85,18,11,7,1,0,7,32.8,5,Realme,0.524,1
USR009164,+62851-3646-****,59,F,Bandung,2024-11-21,17,postpaid,plus,20.0,50,33.98,68.0,248,5,7,7,0,2,7,15.9,0,Samsung,0.134,0
USR009165,+62853-4037-****,39,M,Surabaya,2025-10-26,6,prepaid,monthly_20gb,6.7,20,16.02,80.1,225,6,16,3,0,0,8,19.2,6,Vivo,0.049,0
USR009166,+62821-9653-****,22,M,Surabaya,2023-09-25,31,prepaid,weekly_10gb,3.3,10,9.94,99.4,88,1,6,5,0,0,9,34.5,4,Vivo,0.02,0
USR009167,+62821-5337-****,25,F,Jakarta,2026-02-18,2,prepaid,unlimited,20.0,100,36.24,36.2,115,1,15,19,0,0,5,27.6,2,Oppo,0.699,1
USR009168,+62851-4857-****,30,F,Semarang,2020-10-31,66,prepaid,mini_1gb,0.7,1,0.75,75.2,191,7,14,1,1,1,3,26.5,0,Oppo,0.331,1
USR009169,+62821-4073-****,37,M,Jakarta,2023-05-05,36,postpaid,starter,10.0,15,5.76,38.4,214,11,12,3,0,0,8,32.3,3,Oppo,0.15,0
USR009170,+62853-6197-****,25,M,Jakarta,2023-02-09,39,prepaid,monthly_20gb,6.7,20,6.36,31.8,235,8,9,7,1,0,6,21.9,2,Realme,0.039,0
USR009171,+62812-5427-****,29,F,Jakarta,2018-11-25,90,postpaid,plus,20.0,50,42.0,84.0,89,27,10,5,0,1,6,20.8,2,Apple,0.014,0
USR009172,+62812-2140-****,23,M,Jakarta,2024-10-14,18,prepaid,mini_1gb,0.7,1,0.82,82.3,231,4,17,1,0,1,7,39.2,4,Samsung,0.086,0
USR009173,+62813-7179-****,42,F,Jakarta,2026-03-25,1,postpaid,premium,60.0,300,188.43,62.8,160,17,10,3,0,0,8,13.3,3,Oppo,0.187,1
USR009174,+62853-3630-****,28,F,Jakarta,2023-08-04,33,prepaid,mini_1gb,0.7,1,0.83,83.5,5,14,12,5,0,0,5,27.5,1,Oppo,0.204,0
USR009175,+62853-6508-****,26,F,Semarang,2016-06-17,120,prepaid,daily_5gb,1.3,5,3.71,74.2,384,6,18,2,0,0,7,32.1,2,Vivo,0.03,0
USR009176,+62812-5181-****,29,M,Jakarta,2025-12-27,4,postpaid,plus,20.0,50,42.42,84.8,195,14,20,5,0,1,6,27.4,2,Infinix,0.155,0
USR009177,+62851-9852-****,39,F,Palembang,2024-05-17,23,prepaid,weekly_10gb,3.3,10,7.64,76.4,195,20,17,10,1,0,6,36.5,4,Samsung,0.218,0
USR009178,+62812-2233-****,23,M,Jakarta,2025-12-20,4,prepaid,weekly_10gb,3.3,10,8.04,80.4,0,17,9,1,0,0,8,15.0,3,Realme,0.333,0
USR009179,+62853-5684-****,39,F,Palembang,2019-05-06,85,prepaid,daily_5gb,1.3,5,4.48,89.7,115,2,8,6,0,1,7,36.2,5,Oppo,0.041,0
USR009180,+62812-8551-****,23,M,Jakarta,2026-02-17,2,prepaid,daily_5gb,1.3,5,5.67,113.5,175,12,18,3,0,0,8,19.9,2,Realme,0.18,0
USR009181,+62821-5287-****,30,M,Bandung,2024-03-13,25,prepaid,weekly_10gb,3.3,10,2.42,24.2,192,1,16,2,0,2,8,14.4,3,Samsung,0.184,0
USR009182,+62813-6185-****,33,M,Bandung,2024-05-24,23,prepaid,weekly_10gb,3.3,10,6.63,66.3,177,17,6,9,0,0,3,12.7,3,Apple,0.716,0
USR009183,+62821-6798-****,27,M,Semarang,2023-03-15,38,postpaid,starter,10.0,15,18.0,120.0,237,19,12,1,1,1,7,11.4,0,Samsung,0.056,0
USR009184,+62853-4488-****,38,M,Bandung,2022-03-31,49,prepaid,daily_5gb,1.3,5,1.08,21.7,61,32,12,6,0,1,10,31.4,2,Xiaomi,0.008,0
USR009185,+62851-7335-****,28,F,Jakarta,2024-07-27,21,prepaid,daily_5gb,1.3,5,2.9,58.0,199,7,10,1,0,1,7,13.5,2,Realme,0.14,0
USR009186,+62853-6108-****,45,M,Bandung,2026-03-14,1,prepaid,mini_1gb,0.7,1,1.06,106.1,119,9,11,7,0,1,5,46.0,2,Apple,0.531,0
USR009187,+62851-4811-****,39,F,Jakarta,2023-07-24,33,prepaid,mini_1gb,0.7,1,0.45,45.0,180,16,8,0,0,0,7,28.6,2,Samsung,0.11,0
USR009188,+62813-3027-****,50,M,Denpasar,2025-07-09,9,prepaid,unlimited,20.0,100,52.41,52.4,55,92,12,3,0,1,6,28.6,2,Samsung,0.184,0
USR009189,+62822-4125-****,29,M,Surabaya,2026-03-03,1,postpaid,family,40.0,150,45.4,30.3,162,0,11,4,0,0,7,27.2,1,Vivo,0.075,0
USR009190,+62853-8524-****,30,F,Jakarta,2023-06-29,34,prepaid,monthly_20gb,6.7,20,18.06,90.3,398,11,9,4,1,1,9,22.1,1,Apple,0.032,0
USR009191,+62812-9614-****,19,M,Palembang,2025-12-25,4,prepaid,monthly_20gb,6.7,20,19.46,97.3,133,35,10,8,0,1,5,22.3,1,Apple,0.303,0
USR009192,+62821-1379-****,24,M,Palembang,2024-07-24,21,prepaid,weekly_10gb,3.3,10,4.06,40.6,85,18,9,0,1,1,7,1.0,2,Oppo,0.212,1
USR009193,+62821-9685-****,35,F,Bandung,2023-11-08,30,prepaid,monthly_50gb,13.3,50,25.56,51.1,173,26,7,3,0,0,7,29.5,3,Apple,0.184,0
USR009194,+62812-3822-****,20,M,Denpasar,2026-03-30,1,prepaid,daily_5gb,1.3,5,3.11,62.2,169,21,9,2,0,0,5,13.9,5,Samsung,0.142,0
USR009195,+62812-4240-****,39,F,Jakarta,2026-03-28,1,prepaid,mini_1gb,0.7,1,0.77,76.7,181,21,13,5,0,0,7,19.9,4,Realme,0.127,0
USR009196,+62822-1522-****,18,F,Jakarta,2025-01-16,15,prepaid,monthly_50gb,13.3,50,20.27,40.5,114,84,15,1,0,0,7,16.0,1,Vivo,0.114,0
USR009197,+62822-8884-****,31,F,Surabaya,2024-08-06,21,prepaid,weekly_10gb,3.3,10,4.07,40.7,279,52,15,6,0,0,8,17.8,2,Oppo,0.221,0
USR009198,+62821-6362-****,46,F,Jakarta,2026-02-25,2,prepaid,mini_1gb,0.7,1,0.66,66.4,86,16,11,6,0,0,6,32.4,3,Samsung,0.459,1
USR009199,+62821-9086-****,36,M,Surabaya,2023-08-26,32,prepaid,weekly_10gb,3.3,10,7.9,79.0,134,86,16,4,1,0,5,13.8,3,Apple,0.102,0
USR009200,+62812-7733-****,18,M,Surabaya,2022-05-08,48,prepaid,mini_1gb,0.7,1,0.75,75.2,117,46,5,3,0,1,10,44.3,1,Apple,0.014,0
USR009201,+62813-5714-****,38,F,Denpasar,2024-10-22,18,prepaid,mini_1gb,0.7,1,0.41,40.7,110,21,15,1,0,1,7,33.8,1,Samsung,0.246,1
USR009202,+62821-5620-****,36,F,Medan,2025-12-10,4,prepaid,weekly_10gb,3.3,10,5.94,59.4,69,6,14,18,1,0,8,13.5,3,Apple,0.684,0
USR009203,+62853-3914-****,24,M,Makassar,2025-07-21,9,prepaid,monthly_50gb,13.3,50,46.48,93.0,32,15,14,7,1,0,5,28.8,4,Samsung,0.158,1
USR009204,+62851-7081-****,20,F,Jakarta,2026-02-14,2,postpaid,starter,10.0,15,14.16,94.4,151,2,6,4,1,0,5,25.7,3,Xiaomi,0.111,0
USR009205,+62851-3069-****,35,M,Bandung,2025-11-02,5,prepaid,monthly_20gb,6.7,20,11.02,55.1,95,9,17,6,0,0,8,16.0,1,Vivo,0.381,0
USR009206,+62853-5593-****,41,M,Surabaya,2025-04-01,13,prepaid,monthly_50gb,13.3,50,20.88,41.8,254,2,10,0,0,0,6,12.6,3,Apple,0.204,0
USR009207,+62813-8245-****,35,M,Bandung,2016-05-31,120,prepaid,daily_5gb,1.3,5,3.5,70.0,156,0,12,0,0,0,5,38.6,4,Samsung,0.086,1
USR009208,+62822-8161-****,18,F,Surabaya,2024-09-01,20,prepaid,mini_1gb,0.7,1,0.53,52.6,67,15,12,11,0,1,6,18.3,1,Oppo,0.626,1
USR009209,+62851-9917-****,35,F,Bandung,2025-08-31,8,prepaid,mini_1gb,0.7,1,0.52,52.4,208,35,22,1,0,0,6,13.5,2,Vivo,0.134,0
USR009210,+62853-9970-****,41,M,Bandung,2025-09-28,7,postpaid,starter,10.0,15,15.98,106.5,207,12,12,4,0,0,3,29.9,0,Samsung,0.473,1
USR009211,+62851-7425-****,28,M,Semarang,2022-04-23,48,prepaid,monthly_50gb,13.3,50,40.67,81.3,108,7,13,13,0,2,7,25.3,1,Samsung,0.142,0
USR009212,+62853-6826-****,32,F,Jakarta,2025-07-19,9,prepaid,weekly_10gb,3.3,10,3.9,39.0,238,93,10,0,0,0,8,20.5,0,Samsung,0.268,0
USR009213,+62822-8352-****,52,M,Jakarta,2026-02-03,2,postpaid,plus,20.0,50,14.24,28.5,226,4,13,8,1,1,7,14.7,3,Samsung,0.205,0
USR009214,+62853-4782-****,28,F,Bandung,2024-12-05,17,prepaid,mini_1gb,0.7,1,0.45,44.6,24,41,15,4,1,0,7,28.0,0,Vivo,0.264,0
USR009215,+62821-1563-****,18,M,Jakarta,2025-11-07,5,prepaid,daily_5gb,1.3,5,2.3,46.0,61,5,10,4,0,0,7,12.7,1,Xiaomi,0.111,0
USR009216,+62812-8001-****,18,M,Jakarta,2025-10-14,6,prepaid,daily_5gb,1.3,5,2.53,50.6,139,5,13,8,0,2,7,23.9,4,Samsung,0.103,1
USR009217,+62851-4551-****,30,F,Makassar,2023-04-04,37,prepaid,weekly_10gb,3.3,10,6.08,60.8,140,36,14,7,0,0,9,13.5,2,Oppo,0.025,0
USR009218,+62851-7302-****,37,M,Surabaya,2025-04-13,12,prepaid,monthly_50gb,13.3,50,32.25,64.5,142,72,11,10,0,0,7,33.5,3,Infinix,0.185,1
USR009219,+62822-6827-****,32,F,Medan,2022-05-03,48,prepaid,weekly_10gb,3.3,10,4.77,47.7,68,4,14,1,0,0,3,16.7,3,Xiaomi,0.332,1
USR009220,+62851-3080-****,35,M,Surabaya,2025-04-11,12,postpaid,family,40.0,150,136.07,90.7,12,27,14,32,0,0,6,27.3,1,Samsung,0.531,1
USR009221,+62812-8187-****,26,M,Makassar,2024-04-28,24,postpaid,starter,10.0,15,13.05,87.0,162,22,16,2,1,0,7,40.0,2,Oppo,0.101,0
USR009222,+62812-2772-****,36,M,Surabaya,2025-11-25,5,prepaid,monthly_20gb,6.7,20,13.02,65.1,110,13,12,2,1,0,7,18.9,2,Oppo,0.167,0
USR009223,+62853-3046-****,26,M,Jakarta,2023-06-22,34,prepaid,daily_5gb,1.3,5,3.77,75.3,213,10,13,27,0,2,6,35.5,4,Apple,0.604,1
USR009224,+62851-2274-****,31,M,Surabaya,2025-12-23,4,postpaid,starter,10.0,15,13.79,92.0,127,8,13,3,0,0,8,25.3,2,Samsung,0.145,0
USR009225,+62851-1735-****,18,M,Medan,2023-01-31,39,prepaid,weekly_10gb,3.3,10,1.55,15.5,111,16,10,0,1,0,8,33.2,0,Xiaomi,0.21,0
USR009226,+62853-7666-****,35,M,Surabaya,2024-08-10,20,postpaid,starter,10.0,15,10.65,71.0,185,8,16,7,0,0,7,17.7,1,Samsung,0.101,0
USR009227,+62853-9478-****,18,M,Jakarta,2025-12-09,4,prepaid,weekly_10gb,3.3,10,7.79,77.9,148,6,8,9,0,1,2,30.2,1,Oppo,0.543,1
USR009228,+62812-3412-****,38,F,Jakarta,2025-09-05,7,prepaid,daily_5gb,1.3,5,2.01,40.2,78,18,10,2,1,0,4,1.0,1,Samsung,0.783,0
USR009229,+62851-4233-****,46,F,Jakarta,2024-05-14,23,prepaid,mini_1gb,0.7,1,1.12,111.8,147,8,9,12,1,0,8,31.3,3,Vivo,0.374,0
USR009230,+62813-6348-****,57,M,Jakarta,2026-03-16,1,postpaid,starter,10.0,15,16.09,107.3,0,18,5,4,0,1,7,27.6,4,Oppo,0.177,0
USR009231,+62853-1790-****,26,M,Medan,2026-03-10,1,prepaid,monthly_20gb,6.7,20,7.43,37.1,84,6,14,8,0,1,5,36.3,2,Samsung,0.154,0
USR009232,+62812-5571-****,36,F,Jakarta,2024-02-09,27,prepaid,weekly_10gb,3.3,10,4.36,43.6,215,12,8,1,0,0,6,33.1,3,Oppo,0.252,0
USR009233,+62853-4275-****,21,F,Palembang,2025-10-12,6,prepaid,monthly_20gb,6.7,20,17.84,89.2,110,55,14,2,0,0,9,20.2,4,Xiaomi,0.068,0
USR009234,+62813-3464-****,28,M,Bandung,2024-09-20,19,prepaid,weekly_10gb,3.3,10,4.75,47.5,156,3,18,9,0,0,7,31.6,2,Samsung,0.091,0
USR009235,+62822-4592-****,41,F,Makassar,2024-09-26,19,postpaid,starter,10.0,15,11.8,78.7,208,37,11,6,0,0,7,12.7,1,Oppo,0.071,0
USR009236,+62822-2658-****,29,F,Jakarta,2026-03-29,1,prepaid,daily_5gb,1.3,5,1.8,35.9,231,16,16,2,0,0,4,21.9,1,Samsung,0.5,1
USR009237,+62822-6238-****,29,F,Jakarta,2026-03-17,1,postpaid,family,40.0,150,76.51,51.0,144,6,14,2,0,1,6,44.2,1,Apple,0.184,0
USR009238,+62822-2227-****,23,F,Jakarta,2024-11-12,17,prepaid,daily_5gb,1.3,5,6.0,120.0,108,14,15,1,1,1,6,17.3,1,Samsung,0.093,0
USR009239,+62821-1144-****,30,M,Semarang,2025-11-28,5,prepaid,daily_5gb,1.3,5,3.55,71.0,120,60,14,9,0,0,10,27.6,2,Samsung,0.048,0
USR009240,+62822-7665-****,33,M,Surabaya,2025-06-02,11,prepaid,monthly_50gb,13.3,50,14.34,28.7,112,10,13,0,0,0,10,10.9,0,Xiaomi,0.101,0
USR009241,+62851-7715-****,36,M,Surabaya,2024-11-29,17,prepaid,unlimited,20.0,100,86.31,86.3,154,1,13,5,0,1,6,9.1,2,Xiaomi,0.441,1
USR009242,+62812-8004-****,31,M,Jakarta,2025-09-05,7,prepaid,monthly_20gb,6.7,20,18.02,90.1,214,22,12,0,0,0,6,17.2,1,Vivo,0.109,0
USR009243,+62812-6058-****,18,F,Medan,2025-01-15,15,prepaid,monthly_20gb,6.7,20,11.84,59.2,252,12,10,1,1,0,9,38.8,2,Oppo,0.02,0
USR009244,+62822-4340-****,38,F,Semarang,2025-08-23,8,prepaid,weekly_10gb,3.3,10,3.31,33.1,6,9,7,2,1,0,9,18.8,0,Oppo,0.092,0
USR009245,+62821-7131-****,42,F,Jakarta,2025-06-24,10,postpaid,plus,20.0,50,31.8,63.6,179,83,9,0,1,0,4,19.7,3,Apple,0.389,0
USR009246,+62821-7945-****,38,M,Makassar,2025-08-07,8,postpaid,starter,10.0,15,8.85,59.0,313,3,19,0,0,2,8,32.6,1,Samsung,0.102,0
USR009247,+62813-5769-****,31,F,Jakarta,2024-10-11,18,prepaid,mini_1gb,0.7,1,0.32,32.4,185,8,12,2,0,0,5,17.0,1,Oppo,0.104,1
USR009248,+62851-1879-****,32,F,Denpasar,2026-03-10,1,prepaid,daily_5gb,1.3,5,4.58,91.6,110,77,14,1,1,0,3,36.3,0,Oppo,0.693,1
USR009249,+62851-3578-****,28,M,Jakarta,2025-07-23,9,prepaid,weekly_10gb,3.3,10,6.4,64.0,275,15,13,3,0,1,7,21.9,1,Oppo,0.331,1
USR009250,+62851-4542-****,33,F,Semarang,2023-06-01,35,prepaid,monthly_20gb,6.7,20,3.97,19.8,145,7,8,0,0,0,8,36.0,2,Samsung,0.349,1
USR009251,+62821-5726-****,28,M,Semarang,2024-08-03,21,prepaid,monthly_20gb,6.7,20,17.53,87.6,196,47,12,1,1,0,7,35.6,2,Xiaomi,0.171,0
USR009252,+62812-6505-****,43,F,Surabaya,2025-07-16,9,prepaid,weekly_10gb,3.3,10,3.84,38.4,132,36,10,8,0,2,6,31.9,1,Samsung,0.123,0
USR009253,+62821-9323-****,40,M,Surabaya,2023-08-03,33,prepaid,mini_1gb,0.7,1,0.56,56.1,217,4,13,5,0,0,5,18.6,0,Oppo,0.218,0
USR009254,+62822-6548-****,32,F,Jakarta,2023-05-20,35,prepaid,weekly_10gb,3.3,10,3.96,39.6,159,27,7,0,1,1,6,26.6,1,Samsung,0.328,0
