user_id,phone,age,gender,city,registration_date,tenure_months,plan_type,plan_name,monthly_spend_usd,data_quota_gb,data_usage_gb,data_usage_pct,voice_minutes,sms_sent,app_logins_last_30d,days_since_last_topup,complaints_last_90d,support_tickets,nps_score,avg_speed_mbps,dropped_calls_last_30d,device_brand,churn_probability,churned,usage_ratio,engagement_score,is_prepaid,predicted_churn_prob,risk_tier
USR008314,+62812-5848-****,33,F,Bandung,2026-03-11,1,postpaid,plus,20.0,50,49.49,99.0,270,19,5,4,0,2,5,33.6,0,Apple,0.418,1,0.9878243512974052,0.16666666666666666,0,0.5854516,Medium
USR008315,+62812-2151-****,33,M,Denpasar,2023-05-12,35,prepaid,weekly_10gb,3.3,10,6.03,60.3,184,0,11,6,0,0,7,18.9,1,Samsung,0.415,1,0.5970297029702971,0.36666666666666664,1,0.29969674,Low
USR008316,+62813-3258-****,47,F,Jakarta,2026-03-04,1,prepaid,monthly_50gb,13.3,50,41.32,82.6,53,1,15,1,0,0,6,23.7,2,Oppo,0.4,1,0.824750499001996,0.5,1,0.51752347,Medium
USR008317,+62851-6057-****,29,M,Surabaya,2025-02-28,14,prepaid,mini_1gb,0.7,1,0.76,75.9,54,5,14,0,0,0,6,16.1,5,Xiaomi,0.203,1,0.6909090909090908,0.4666666666666667,1,0.21722205,Low
USR008318,+62812-1187-****,34,M,Surabaya,2025-05-15,11,postpaid,premium,60.0,300,139.41,46.5,117,27,20,0,0,0,5,26.3,3,Samsung,0.207,0,0.4645451516161279,0.6666666666666666,0,0.05518153,Low
USR008319,+62853-7448-****,31,F,Makassar,2025-11-25,5,prepaid,daily_5gb,1.3,5,4.95,99.0,296,28,17,4,1,0,7,21.2,1,Oppo,0.276,0,0.9705882352941178,0.5666666666666667,1,0.18642607,Low
USR008320,+62851-1130-****,25,F,Jakarta,2024-08-28,20,prepaid,daily_5gb,1.3,5,3.53,70.6,143,16,12,6,0,0,7,14.7,3,Oppo,0.238,0,0.692156862745098,0.4,1,0.21485694,Low
USR008321,+62853-5496-****,30,F,Surabaya,2026-01-29,2,prepaid,monthly_50gb,13.3,50,37.6,75.2,169,56,13,7,0,0,4,13.6,2,Apple,0.375,0,0.7504990019960079,0.43333333333333335,1,0.28115782,Low
USR008322,+62813-3376-****,37,F,Denpasar,2026-01-21,3,prepaid,mini_1gb,0.7,1,0.48,47.9,166,5,11,3,0,1,7,31.6,4,Oppo,0.413,1,0.4363636363636363,0.36666666666666664,1,0.31155416,Medium
USR008323,+62822-1689-****,46,M,Surabaya,2025-04-20,12,prepaid,monthly_20gb,6.7,20,16.18,80.9,258,6,9,9,0,0,8,25.6,3,Samsung,0.282,0,0.8049751243781094,0.3,1,0.13408294,Low
USR008324,+62822-8209-****,34,F,Surabaya,2026-02-27,1,prepaid,daily_5gb,1.3,5,3.36,67.2,116,12,12,11,0,0,2,31.9,3,Xiaomi,0.857,1,0.6588235294117647,0.4,1,0.80445284,High
USR008325,+62851-8012-****,19,F,Makassar,2024-03-18,25,prepaid,mini_1gb,0.7,1,0.19,19.4,185,4,12,1,0,0,8,4.7,1,Oppo,0.355,1,0.1727272727272727,0.4,1,0.741503,High
USR008326,+62822-7464-****,30,M,Surabaya,2025-05-01,11,prepaid,mini_1gb,0.7,1,0.68,67.9,214,49,13,0,0,0,4,6.0,3,Xiaomi,0.751,0,0.6181818181818182,0.43333333333333335,1,0.3013668,Medium
USR008327,+62822-9302-****,44,M,Jakarta,2021-02-24,62,prepaid,daily_5gb,1.3,5,1.47,29.4,94,0,19,6,0,2,7,27.5,5,Apple,0.297,1,0.2882352941176471,0.6333333333333333,1,0.5849339,Medium
USR008328,+62851-2899-****,24,F,Medan,2026-01-01,3,postpaid,starter,10.0,15,12.05,80.3,151,3,9,1,0,1,5,23.0,3,Xiaomi,0.178,0,0.7980132450331127,0.3,0,0.30210626,Medium
USR008329,+62853-8977-****,30,M,Bandung,2026-03-13,1,prepaid,daily_5gb,1.3,5,4.24,84.8,219,2,11,2,0,0,6,23.2,1,Vivo,0.19,0,0.831372549019608,0.36666666666666664,1,0.2392638,Low
USR008330,+62851-8249-****,30,F,Palembang,2026-03-09,1,prepaid,daily_5gb,1.3,5,4.15,82.9,225,17,10,1,0,0,9,46.0,2,Samsung,0.286,0,0.8137254901960785,0.3333333333333333,1,0.099230036,Low
USR008331,+62851-2509-****,35,M,Surabaya,2025-03-02,13,prepaid,mini_1gb,0.7,1,0.68,68.2,95,5,15,11,0,0,9,13.6,2,Samsung,0.458,0,0.6181818181818182,0.5,1,0.14741826,Low
USR008332,+62813-8991-****,43,F,Jakarta,2025-11-05,5,prepaid,monthly_20gb,6.7,20,4.04,20.2,141,3,13,0,0,1,8,13.8,0,Xiaomi,0.225,0,0.20099502487562187,0.43333333333333335,1,0.5339709,Medium
USR008333,+62812-1281-****,37,M,Jakarta,2021-12-30,52,postpaid,plus,20.0,50,37.35,74.7,116,48,5,1,0,0,6,14.5,2,Realme,0.121,1,0.7455089820359282,0.16666666666666666,0,0.13692641,Low
USR008334,+62812-6837-****,42,M,Surabaya,2026-02-08,2,postpaid,plus,20.0,50,8.21,16.4,194,6,14,0,0,0,10,25.9,1,Oppo,0.315,0,0.16387225548902196,0.4666666666666667,0,0.11446959,Low
USR008335,+62812-5381-****,60,F,Denpasar,2025-08-04,8,postpaid,starter,10.0,15,12.68,84.5,216,29,9,4,0,0,8,34.1,3,Vivo,0.247,1,0.8397350993377484,0.3,0,0.46518543,Medium
USR008336,+62813-5286-****,42,F,Denpasar,2018-10-15,91,prepaid,weekly_10gb,3.3,10,3.08,30.8,132,129,9,1,1,3,6,30.9,1,Infinix,0.277,0,0.30495049504950494,0.3,1,0.01839803,Low
USR008337,+62851-2068-****,33,M,Bandung,2024-09-05,19,postpaid,premium,60.0,300,215.58,71.9,211,2,13,13,1,1,7,34.9,0,Xiaomi,0.42,1,0.7183605464845052,0.43333333333333335,0,0.6021534,Medium
USR008338,+62812-5412-****,31,M,Jakarta,2025-03-13,13,postpaid,starter,10.0,15,9.56,63.7,93,13,6,3,1,1,7,31.3,1,Apple,0.22,0,0.633112582781457,0.2,0,0.15517262,Low
USR008339,+62853-5733-****,23,F,Semarang,2026-01-23,3,prepaid,daily_5gb,1.3,5,3.97,79.3,25,7,9,1,0,3,8,10.2,0,Samsung,0.388,0,0.7784313725490197,0.3,1,0.4714662,Medium
USR008340,+62853-8415-****,26,M,Medan,2025-10-03,6,prepaid,daily_5gb,1.3,5,5.57,111.4,210,8,12,4,0,0,8,21.5,2,Oppo,0.065,0,1.0921568627450982,0.4,1,0.3874028,Medium
USR008341,+62822-3774-****,39,M,Semarang,2025-09-02,7,prepaid,weekly_10gb,3.3,10,10.23,102.3,361,35,12,1,1,0,6,24.2,0,Oppo,0.362,0,1.0128712871287129,0.4,1,0.19725242,Low
USR008342,+62853-3713-****,30,M,Surabaya,2022-07-26,45,postpaid,plus,20.0,50,32.98,66.0,237,18,7,12,0,0,9,36.1,4,Xiaomi,0.049,0,0.6582834331337325,0.23333333333333334,0,0.044879902,Low
USR008343,+62821-5750-****,18,M,Bandung,2025-08-21,8,prepaid,monthly_20gb,6.7,20,13.2,66.0,74,11,12,2,0,0,5,26.4,2,Samsung,0.222,0,0.6567164179104477,0.4,1,0.21087989,Low
USR008344,+62851-5746-****,34,M,Bandung,2023-11-29,29,prepaid,monthly_20gb,6.7,20,17.12,85.6,177,5,6,3,0,1,6,37.1,4,Samsung,0.161,0,0.8517412935323383,0.2,1,0.20364904,Low
USR008345,+62851-4897-****,37,F,Jakarta,2026-03-22,1,prepaid,monthly_50gb,13.3,50,29.67,59.3,168,20,8,0,1,0,3,14.2,1,Samsung,0.338,0,0.5922155688622754,0.26666666666666666,1,0.51881653,Medium
USR008346,+62813-5314-****,47,M,Bandung,2026-03-12,1,prepaid,weekly_10gb,3.3,10,7.92,79.2,122,45,12,0,0,0,6,16.4,1,Samsung,0.282,0,0.7841584158415842,0.4,1,0.32701603,Medium
USR008347,+62822-8628-****,21,M,Semarang,2024-09-15,19,prepaid,monthly_50gb,13.3,50,43.51,87.0,275,4,14,4,0,0,8,13.0,1,Xiaomi,0.162,1,0.8684630738522954,0.4666666666666667,1,0.7182882,High
USR008348,+62813-5236-****,50,F,Surabaya,2024-06-21,22,prepaid,mini_1gb,0.7,1,0.75,75.3,0,8,15,16,0,0,4,16.8,1,Samsung,0.829,1,0.6818181818181818,0.5,1,0.771576,High
USR008349,+62821-6198-****,36,F,Jakarta,2023-10-20,30,prepaid,weekly_10gb,3.3,10,4.06,40.6,0,6,14,2,1,0,4,16.2,3,Oppo,0.235,0,0.40198019801980195,0.4666666666666667,1,0.2849198,Low
USR008350,+62851-7061-****,28,F,Bandung,2025-05-06,11,prepaid,monthly_20gb,6.7,20,6.79,34.0,116,3,11,1,0,1,4,22.8,0,Oppo,0.539,1,0.3378109452736318,0.36666666666666664,1,0.7506678,High
USR008351,+62822-2619-****,44,F,Surabaya,2024-05-20,23,postpaid,plus,20.0,50,29.17,58.3,160,2,12,3,0,2,7,27.8,3,Apple,0.244,0,0.5822355289421158,0.4,0,0.1585384,Low
USR008352,+62812-2125-****,30,F,Jakarta,2023-11-29,29,postpaid,plus,20.0,50,26.27,52.5,139,28,11,2,0,3,9,21.2,3,Apple,0.061,0,0.5243512974051896,0.36666666666666664,0,0.06317078,Low
USR008353,+62812-1535-****,30,F,Jakarta,2017-03-20,110,prepaid,daily_5gb,1.3,5,0.0,0.0,178,34,12,0,0,1,6,1.0,3,Xiaomi,0.219,0,0.0,0.4,1,0.10737354,Low
USR008354,+62822-6717-****,22,M,Jakarta,2025-08-01,8,prepaid,weekly_10gb,3.3,10,9.37,93.7,284,53,12,1,0,0,3,24.0,1,Realme,0.602,0,0.9277227722772277,0.4,1,0.3150807,Medium
USR008355,+62812-1803-****,29,F,Jakarta,2023-04-13,36,postpaid,family,40.0,150,75.53,50.4,239,21,18,1,0,0,5,32.9,1,Xiaomi,0.06,0,0.5031978680879414,0.6,0,0.059533857,Low
USR008356,+62851-9892-****,21,F,Medan,2023-04-16,36,prepaid,mini_1gb,0.7,1,0.72,71.6,76,7,13,8,0,0,6,17.3,2,Xiaomi,0.138,0,0.6545454545454544,0.43333333333333335,1,0.2166827,Low
USR008357,+62812-9775-****,41,M,Jakarta,2025-02-16,14,prepaid,mini_1gb,0.7,1,0.73,72.5,201,17,5,0,1,1,6,36.1,2,Xiaomi,0.309,1,0.6636363636363636,0.16666666666666666,1,0.6744119,Medium
USR008358,+62853-2773-****,43,M,Bandung,2019-12-26,77,prepaid,weekly_10gb,3.3,10,8.54,85.4,122,2,14,8,0,1,6,23.9,0,Realme,0.087,0,0.8455445544554455,0.4666666666666667,1,0.10185984,Low
USR008359,+62821-6075-****,44,M,Jakarta,2022-11-25,41,postpaid,starter,10.0,15,8.59,57.3,198,17,8,6,0,2,8,32.2,1,Xiaomi,0.075,0,0.5688741721854305,0.26666666666666666,0,0.18580925,Low
USR008360,+62851-9502-****,21,M,Palembang,2024-03-11,25,prepaid,weekly_10gb,3.3,10,10.59,105.9,114,10,14,8,0,2,3,24.9,4,Samsung,0.432,1,1.0485148514851486,0.4666666666666667,1,0.8352852,High
USR008361,+62851-7495-****,18,F,Palembang,2023-12-14,28,prepaid,daily_5gb,1.3,5,2.1,42.1,74,8,16,6,0,1,6,13.8,4,Oppo,0.29,0,0.411764705882353,0.5333333333333333,1,0.15998012,Low
USR008362,+62813-4721-****,22,M,Bandung,2023-05-10,36,postpaid,starter,10.0,15,17.09,113.9,198,20,11,14,0,1,7,10.6,2,Xiaomi,0.278,0,1.1317880794701987,0.36666666666666664,0,0.29360062,Low
USR008363,+62853-9565-****,33,F,Bandung,2026-01-12,3,prepaid,weekly_10gb,3.3,10,7.26,72.6,77,7,4,1,1,0,7,35.8,2,Samsung,0.402,1,0.7188118811881188,0.13333333333333333,1,0.5887865,Medium
USR008364,+62853-2030-****,51,M,Palembang,2026-03-11,1,postpaid,starter,10.0,15,7.8,52.0,256,10,11,1,1,0,6,10.1,2,Xiaomi,0.613,1,0.5165562913907285,0.36666666666666664,0,0.60086054,Medium
USR008365,+62821-8689-****,36,F,Semarang,2025-01-24,15,prepaid,daily_5gb,1.3,5,3.15,62.9,82,1,15,0,0,2,8,14.3,0,Apple,0.396,1,0.6176470588235294,0.5,1,0.29987246,Low
USR008366,+62821-4054-****,29,M,Palembang,2025-09-26,7,postpaid,family,40.0,150,123.16,82.1,157,36,23,0,0,1,6,42.5,3,Samsung,0.16,0,0.8205196535642905,0.7666666666666667,0,0.03879883,Low
USR008367,+62822-1041-****,18,M,Jakarta,2021-12-28,52,postpaid,plus,20.0,50,19.08,38.2,123,1,10,0,0,0,4,27.9,0,Vivo,0.228,0,0.3808383233532934,0.3333333333333333,0,0.18292835,Low
USR008368,+62853-8237-****,20,F,Jakarta,2023-04-08,37,prepaid,unlimited,20.0,100,73.28,73.3,242,14,3,0,0,2,6,10.7,4,Xiaomi,0.075,1,0.7320679320679321,0.1,1,0.5087129,Medium
USR008369,+62813-7844-****,48,F,Surabaya,2026-01-18,3,postpaid,starter,10.0,15,1.84,12.3,18,32,14,3,0,0,10,20.4,3,Samsung,0.197,1,0.12185430463576159,0.4666666666666667,0,0.7854322,High
USR008370,+62822-8909-****,42,M,Makassar,2024-10-01,19,postpaid,plus,20.0,50,30.72,61.4,92,37,10,6,0,0,4,15.8,3,Vivo,0.624,0,0.6131736526946108,0.3333333333333333,0,0.3873402,Medium
USR008371,+62821-5493-****,21,F,Jakarta,2024-05-14,23,prepaid,daily_5gb,1.3,5,2.53,50.5,237,19,12,0,1,1,9,22.4,0,Realme,0.077,0,0.49607843137254903,0.4,1,0.084946826,Low
USR008372,+62812-8391-****,48,M,Makassar,2023-01-25,39,postpaid,family,40.0,150,45.32,30.2,118,4,10,8,1,0,5,31.3,4,Oppo,0.119,0,0.3019320453031313,0.3333333333333333,0,0.038209185,Low
USR008373,+62812-1302-****,38,M,Makassar,2024-12-19,16,postpaid,premium,60.0,300,178.36,59.5,173,3,12,13,0,2,8,23.4,1,Samsung,0.551,1,0.5943352215928024,0.4,0,0.6978638,Medium
USR008374,+62812-6939-****,39,F,Semarang,2022-02-21,50,prepaid,weekly_10gb,3.3,10,4.53,45.3,278,30,6,1,1,0,8,38.1,1,Apple,0.189,0,0.4485148514851486,0.2,1,0.050255336,Low
USR008375,+62821-3138-****,35,M,Palembang,2026-03-06,1,prepaid,weekly_10gb,3.3,10,4.38,43.8,250,14,13,2,1,2,7,24.0,1,Xiaomi,0.451,0,0.43366336633663366,0.43333333333333335,1,0.16058439,Low
USR008376,+62821-8810-****,45,F,Surabaya,2024-10-15,18,postpaid,starter,10.0,15,14.63,97.6,12,9,11,0,0,0,10,29.7,0,Oppo,0.107,0,0.9688741721854306,0.36666666666666664,0,0.28536487,Low
USR008377,+62813-5510-****,27,F,Bandung,2025-09-23,7,prepaid,weekly_10gb,3.3,10,7.47,74.7,68,26,9,3,0,0,6,10.7,1,Vivo,0.28,0,0.7396039603960396,0.3,1,0.20856957,Low
USR008378,+62813-9962-****,41,F,Surabaya,2023-07-01,34,postpaid,starter,10.0,15,1.28,8.5,196,35,12,5,0,0,7,26.1,0,Apple,0.262,0,0.0847682119205298,0.4,0,0.24892892,Low
USR008379,+62851-8796-****,26,M,Semarang,2026-02-20,2,prepaid,monthly_20gb,6.7,20,16.08,80.4,0,17,10,5,2,0,5,39.9,1,Apple,0.744,1,0.7999999999999998,0.3333333333333333,1,0.8811371,High
USR008380,+62821-7242-****,21,M,Jakarta,2025-12-30,3,prepaid,unlimited,20.0,100,40.18,40.2,74,24,14,5,1,2,5,9.7,2,Infinix,0.268,0,0.4013986013986014,0.4666666666666667,1,0.3498267,Medium
USR008381,+62821-8562-****,34,M,Jakarta,2026-03-16,1,prepaid,unlimited,20.0,100,89.65,89.6,98,26,12,3,0,1,6,29.3,2,Xiaomi,0.276,0,0.8956043956043958,0.4,1,0.22103539,Low
USR008382,+62822-5662-****,22,M,Denpasar,2020-07-04,70,prepaid,daily_5gb,1.3,5,3.23,64.6,178,5,10,0,0,1,6,20.3,2,Xiaomi,0.054,0,0.6333333333333334,0.3333333333333333,1,0.051066007,Low
USR008383,+62851-4441-****,18,M,Jakarta,2025-09-04,7,prepaid,monthly_50gb,13.3,50,57.45,114.9,183,13,7,5,0,1,9,28.0,0,Xiaomi,0.085,0,1.1467065868263473,0.23333333333333334,1,0.18670079,Low
USR008384,+62822-2453-****,24,M,Denpasar,2026-02-21,2,prepaid,weekly_10gb,3.3,10,7.98,79.8,309,10,16,0,0,0,10,25.4,2,Oppo,0.153,0,0.7900990099009901,0.5333333333333333,1,0.12538998,Low
USR008385,+62822-4926-****,36,M,Palembang,2023-08-21,32,prepaid,weekly_10gb,3.3,10,3.6,36.0,32,47,17,3,0,0,6,23.7,1,Xiaomi,0.153,0,0.3564356435643565,0.5666666666666667,1,0.21465717,Low
USR008386,+62813-9351-****,33,F,Denpasar,2024-11-10,17,prepaid,daily_5gb,1.3,5,3.67,73.4,72,5,12,0,1,1,7,33.8,1,Oppo,0.25,0,0.7196078431372549,0.4,1,0.33842522,Medium
USR008387,+62813-3693-****,22,F,Jakarta,2023-07-17,33,prepaid,monthly_50gb,13.3,50,29.58,59.2,83,4,15,2,1,0,5,24.8,2,Apple,0.213,0,0.5904191616766467,0.5,1,0.2776252,Low
USR008388,+62853-1042-****,45,M,Palembang,2026-02-27,1,prepaid,daily_5gb,1.3,5,3.47,69.5,254,42,11,4,0,1,3,27.6,8,Oppo,0.359,0,0.6803921568627452,0.36666666666666664,1,0.8088799,High
USR008389,+62822-5411-****,39,F,Medan,2025-06-21,10,prepaid,weekly_10gb,3.3,10,6.26,62.6,284,0,12,16,0,0,4,30.2,2,Apple,0.721,1,0.6198019801980198,0.4,1,0.9165431,High
USR008390,+62812-7716-****,22,F,Jakarta,2023-08-23,32,prepaid,monthly_20gb,6.7,20,11.52,57.6,159,1,12,3,0,0,6,26.6,1,Samsung,0.469,0,0.5731343283582089,0.4,1,0.2622918,Low
USR008391,+62821-4805-****,54,M,Jakarta,2021-09-24,55,postpaid,family,40.0,150,106.25,70.8,22,16,12,0,0,0,8,21.8,1,Samsung,0.242,0,0.7078614257161893,0.4,0,0.034606975,Low
USR008392,+62851-1576-****,18,F,Medan,2020-08-09,69,prepaid,mini_1gb,0.7,1,0.37,37.0,12,25,16,0,0,1,6,20.7,1,Samsung,0.097,0,0.3363636363636363,0.5333333333333333,1,0.4354802,Medium
USR008393,+62822-7418-****,50,M,Surabaya,2025-12-20,4,postpaid,family,40.0,150,115.4,76.9,80,8,13,0,0,0,6,22.8,2,Apple,0.259,1,0.7688207861425717,0.43333333333333335,0,0.3359509,Medium
USR008394,+62851-2232-****,21,M,Bandung,2024-10-12,18,prepaid,daily_5gb,1.3,5,4.08,81.6,175,4,13,4,0,0,7,19.6,6,Apple,0.479,0,0.8,0.43333333333333335,1,0.14468224,Low
USR008395,+62851-4044-****,33,F,Semarang,2025-05-26,11,postpaid,plus,20.0,50,19.41,38.8,0,32,11,0,0,0,10,18.1,1,Oppo,0.067,0,0.38742514970059877,0.36666666666666664,0,0.0926724,Low
USR008396,+62853-4861-****,18,F,Palembang,2026-03-09,1,prepaid,daily_5gb,1.3,5,3.74,74.7,261,26,10,3,0,1,9,29.8,1,Samsung,0.283,0,0.7333333333333334,0.3333333333333333,1,0.08635039,Low
USR008397,+62851-9371-****,42,M,Denpasar,2025-02-08,14,prepaid,mini_1gb,0.7,1,0.42,42.4,231,12,9,8,2,0,1,40.9,0,Oppo,0.533,0,0.3818181818181818,0.3,1,0.12265038,Low
USR008398,+62851-9194-****,44,M,Surabaya,2024-12-11,16,prepaid,monthly_20gb,6.7,20,16.76,83.8,212,19,12,4,1,0,6,26.4,6,Samsung,0.341,0,0.8338308457711443,0.4,1,0.08945886,Low
USR008399,+62822-2060-****,33,M,Medan,2026-01-04,3,prepaid,monthly_20gb,6.7,20,21.2,106.0,40,14,8,1,0,0,7,15.0,1,Oppo,0.477,0,1.0547263681592038,0.26666666666666666,1,0.2189365,Low
USR008400,+62853-9114-****,31,F,Makassar,2026-02-11,2,prepaid,monthly_50gb,13.3,50,28.88,57.8,313,8,13,2,0,0,10,29.3,1,Oppo,0.093,0,0.5764471057884231,0.43333333333333335,1,0.055487446,Low
USR008401,+62851-6790-****,27,F,Jakarta,2025-10-24,6,prepaid,unlimited,20.0,100,87.1,87.1,145,26,13,9,1,1,5,27.9,2,Samsung,0.218,0,0.8701298701298701,0.43333333333333335,1,0.14799637,Low
USR008402,+62821-7642-****,30,F,Makassar,2025-01-22,15,prepaid,unlimited,20.0,100,44.41,44.4,82,29,6,4,1,0,4,35.2,1,Xiaomi,0.567,1,0.44365634365634365,0.2,1,0.6976688,Medium
USR008403,+62821-8054-****,48,F,Jakarta,2022-06-29,46,prepaid,monthly_50gb,13.3,50,44.83,89.7,106,24,13,6,0,0,9,32.2,2,Samsung,0.054,0,0.8948103792415169,0.43333333333333335,1,0.09007185,Low
USR008404,+62821-7857-****,44,F,Bandung,2023-04-13,36,prepaid,weekly_10gb,3.3,10,6.92,69.2,175,10,14,3,0,2,10,19.9,1,Oppo,0.112,0,0.6851485148514852,0.4666666666666667,1,0.12156222,Low
USR008405,+62822-7478-****,18,F,Jakarta,2026-02-03,2,postpaid,plus,20.0,50,44.34,88.7,162,12,12,3,0,0,6,19.3,0,Samsung,0.278,1,0.8850299401197605,0.4,0,0.3708183,Medium
USR008406,+62822-7694-****,21,F,Jakarta,2024-02-23,26,prepaid,weekly_10gb,3.3,10,5.21,52.1,119,11,7,0,0,1,7,15.8,1,Vivo,0.361,0,0.5158415841584159,0.23333333333333334,1,0.33643314,Medium
USR008407,+62813-8761-****,32,M,Bandung,2026-02-10,2,prepaid,unlimited,20.0,100,69.78,69.8,162,19,11,8,1,1,8,17.4,1,Vivo,0.178,0,0.6971028971028972,0.36666666666666664,1,0.28170687,Low
USR008408,+62851-4885-****,35,F,Makassar,2022-07-09,46,prepaid,mini_1gb,0.7,1,0.69,68.6,239,4,15,0,0,1,3,26.4,1,Apple,0.178,0,0.6272727272727272,0.5,1,0.22320737,Low
USR008409,+62812-6014-****,46,M,Jakarta,2025-08-10,8,postpaid,premium,60.0,300,231.16,77.1,270,4,11,0,0,0,4,19.3,3,Xiaomi,0.55,0,0.7702765744751748,0.36666666666666664,0,0.057013445,Low
USR008410,+62813-5025-****,20,F,Jakarta,2025-03-06,13,prepaid,mini_1gb,0.7,1,0.38,38.2,183,1,14,1,0,0,2,22.8,1,Samsung,0.407,0,0.3454545454545454,0.4666666666666667,1,0.7874613,High
USR008411,+62813-5732-****,30,M,Palembang,2024-12-23,16,prepaid,monthly_50gb,13.3,50,45.27,90.5,136,2,12,2,1,1,10,19.0,4,Xiaomi,0.222,0,0.9035928143712575,0.4,1,0.11585862,Low
USR008412,+62813-1935-****,18,M,Denpasar,2025-05-02,11,prepaid,daily_5gb,1.3,5,0.6,12.1,262,21,13,5,0,0,8,17.8,2,Oppo,0.438,1,0.11764705882352941,0.43333333333333335,1,0.7992749,High
USR008413,+62813-9357-****,41,M,Makassar,2025-02-01,14,postpaid,starter,10.0,15,7.83,52.2,130,24,15,0,0,0,7,34.8,2,Xiaomi,0.129,1,0.5185430463576159,0.5,0,0.38817996,Medium
USR008414,+62851-9906-****,35,M,Jakarta,2025-05-26,11,postpaid,plus,20.0,50,59.91,119.8,8,22,12,12,0,0,4,20.2,6,Oppo,0.582,0,1.195808383233533,0.4,0,0.27100158,Low
USR008415,+62822-3840-****,44,F,Jakarta,2026-03-04,1,prepaid,weekly_10gb,3.3,10,8.33,83.3,140,14,15,0,1,2,4,30.7,1,Apple,0.646,1,0.8247524752475248,0.5,1,0.61910844,Medium
USR008416,+62812-3319-****,30,M,Surabaya,2025-12-09,4,postpaid,plus,20.0,50,55.09,110.2,117,29,8,1,2,0,7,26.4,0,Xiaomi,0.479,0,1.0996007984031937,0.26666666666666666,0,0.22532149,Low
USR008417,+62821-7602-****,35,F,Surabaya,2025-09-16,7,prepaid,mini_1gb,0.7,1,0.8,80.4,124,15,12,17,0,0,5,24.5,0,Infinix,0.296,0,0.7272727272727273,0.4,1,0.3891796,Medium
USR008418,+62851-2616-****,42,F,Bandung,2025-09-02,7,postpaid,starter,10.0,15,6.85,45.7,104,3,13,3,0,0,5,33.9,2,Xiaomi,0.078,0,0.45364238410596025,0.43333333333333335,0,0.2769679,Low
USR008419,+62812-8758-****,50,F,Jakarta,2024-07-29,21,postpaid,starter,10.0,15,7.14,47.6,117,30,13,14,0,1,8,17.5,1,Xiaomi,0.498,0,0.4728476821192053,0.43333333333333335,0,0.35386297,Medium
USR008420,+62822-6835-****,21,F,Medan,2025-07-21,9,prepaid,daily_5gb,1.3,5,2.53,50.7,217,1,15,0,0,0,7,13.2,4,Realme,0.421,0,0.49607843137254903,0.5,1,0.23326877,Low
USR008421,+62821-5621-****,18,M,Jakarta,2024-08-27,20,prepaid,monthly_20gb,6.7,20,16.36,81.8,83,25,14,4,1,1,9,29.7,5,Realme,0.058,0,0.8139303482587064,0.4666666666666667,1,0.059551857,Low
USR008422,+62813-6219-****,31,F,Bandung,2026-01-22,3,prepaid,daily_5gb,1.3,5,3.6,71.9,286,37,10,1,0,1,7,25.2,3,Vivo,0.416,1,0.7058823529411765,0.3333333333333333,1,0.64272547,Medium
USR008423,+62821-8226-****,24,F,Jakarta,2024-07-12,21,prepaid,monthly_20gb,6.7,20,12.63,63.1,181,27,10,3,1,0,7,35.3,3,Samsung,0.214,0,0.6283582089552239,0.3333333333333333,1,0.20584765,Low
USR008424,+62851-2348-****,44,M,Medan,2026-03-16,1,postpaid,plus,20.0,50,33.25,66.5,40,26,8,1,0,0,7,24.9,0,Samsung,0.111,0,0.6636726546906188,0.26666666666666666,0,0.2548315,Low
USR008425,+62813-7288-****,33,M,Jakarta,2022-07-22,45,postpaid,starter,10.0,15,12.96,86.4,214,2,8,1,2,1,10,16.3,1,Vivo,0.049,0,0.8582781456953643,0.26666666666666666,0,0.009096184,Low
USR008426,+62812-2002-****,18,F,Jakarta,2024-06-20,22,prepaid,daily_5gb,1.3,5,4.19,83.9,86,3,15,24,0,0,4,22.7,0,Infinix,0.759,0,0.8215686274509805,0.5,1,0.19745259,Low
USR008427,+62821-1107-****,30,F,Palembang,2022-05-27,47,prepaid,daily_5gb,1.3,5,3.47,69.5,138,0,15,1,0,1,10,26.2,1,Samsung,0.039,0,0.6803921568627452,0.5,1,0.062831834,Low
USR008428,+62813-8803-****,41,F,Surabaya,2025-08-29,7,prepaid,daily_5gb,1.3,5,4.19,83.7,146,9,10,1,0,0,6,39.1,2,Xiaomi,0.168,0,0.8215686274509805,0.3333333333333333,1,0.334663,Medium
USR008429,+62813-3604-****,44,M,Jakarta,2026-03-04,1,prepaid,weekly_10gb,3.3,10,7.93,79.3,127,8,12,17,0,0,7,19.2,2,Oppo,0.625,1,0.7851485148514852,0.4,1,0.64024794,Medium
USR008430,+62853-8154-****,35,M,Jakarta,2023-05-18,35,prepaid,daily_5gb,1.3,5,3.41,68.2,241,27,10,5,0,0,9,29.8,3,Apple,0.107,0,0.6686274509803922,0.3333333333333333,1,0.024177285,Low
USR008431,+62851-7280-****,25,M,Palembang,2026-02-23,2,prepaid,monthly_20gb,6.7,20,15.96,79.8,124,6,15,4,0,0,10,8.3,3,Samsung,0.402,1,0.7940298507462686,0.5,1,0.40195617,Medium
USR008432,+62812-3130-****,18,F,Jakarta,2022-12-03,41,prepaid,monthly_50gb,13.3,50,15.47,30.9,104,13,7,23,1,0,10,13.3,2,Xiaomi,0.161,0,0.3087824351297405,0.23333333333333334,1,0.12416751,Low
